threshold,auc_I,auc_II,mean_conf_correct,mean_conf_incorrect,conf_var_correct,conf_var_incorrect,day,set,subject
0.071794514,0.734890304,0.579831933,3.8667,3.8,0.11556,0.16,3,1,19
0.086315991,0.62093445,0.525925926,3.5385,3.5714,0.40237,0.2449,3,1,19
0.227034187,0.545252758,0.600694444,3.8,3.3,0.16,1.01,3,1,19
0.068563228,0.94845663,0.652631579,2.7647,2,0.76817,0.66667,3,2,20
0.052010528,0.9802,0.706349206,2.8421,1,0.44875,0,3,2,20
0.062530408,0.9460999,0.631578947,2.6471,2,0.46367,0.66667,3,2,20
0.059716076,0.81379996,0.601851852,2.75,2.5,0.3125,0.25,3,2,20
0.055730284,0.799444625,0.555555556,3,2.75,0.625,1.1875,3,2,20
0.045299276,0.923145085,0.75,3.3889,2.5,0.34877,0.25,3,2,20
0.070160271,0.712373318,0.62962963,2.9231,2.4286,0.68639,0.2449,3,2,20
0.052010528,0.84605,0.675925926,2.75,2,0.5625,0.5,3,2,20
0.068563228,0.626616469,0.477777778,2.6154,2.7143,0.69822,0.77551,3,2,20
0.049669668,0.904692916,0.573684211,2.7647,2.3333,0.17993,0.88889,3,2,20
0.050826623,0.843939065,0.526315789,2.6471,2.6667,0.46367,0.22222,3,2,20
0.059716076,0.785858194,0.61328125,2.7143,2.1667,1.3469,0.80556,3,2,20
0.061107042,0.950050143,0.611111111,3.1053,3,0.51524,0,3,2,20
0.041313431,0.9802,0.613636364,3,NaN,0,NaN,3,2,20
0.075178085,0.70994974,0.48828125,2.7143,2.8333,0.4898,0.47222,3,2,20
0.059716076,0.86755,0.521052632,2.4118,2.3333,0.35986,0.22222,3,2,20
0.061107042,0.879001276,0.680672269,2.4667,1.6,0.64889,0.64,3,2,20
0.075178085,0.654505681,0.507407407,2.6923,2.7143,0.52071,0.20408,3,2,20
0.053222008,0.859841625,0.55,2.6667,2.5,0.77778,0.25,3,2,20
0.061107042,0.87463317,0.672268908,2.8,2,0.56,0.8,3,2,20
0.062530408,0.784116019,0.546218487,2.5333,2.4,0.24889,0.24,3,2,20
0.068563228,0.818938525,0.69921875,2.3571,1.6667,0.22959,0.22222,3,2,20
0.052010528,0.901716893,0.542105263,2.0588,1.6667,0.6436,0.88889,3,2,20
0.061107042,0.79275821,0.62605042,2.2,1.6,0.82667,1.44,3,2,20
